hour,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,,pv1,pv2,pv3,pv4,pv5,pv6,,wind1,wind2,wind3,wind4,wind5,wind6
8154,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,78.36,78.36,0.5,,0,0,0,0,0,0,,0.08037931,0.090030303,0.03375,0.084857143,0.03675,0.111785714
8155,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,78.36,0.5,,0,0,0,0,0,0,,0.079551724,0.087393939,0.0289375,0.079678571,0.03215,0.105928571
8156,31.03,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,78.36,0.5,,0,0,0,0,0,0,,0.075896552,0.08069697,0.026125,0.074071429,0.0417,0.108071429
8157,31.03,31.03,31.03,31.03,31.03,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,78.36,78.36,0.5,,0,0,0,0,0,0,,0.070482759,0.072090909,0.0289375,0.067678571,0.0656,0.118357143
8158,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,78.36,78.36,31.03,78.36,0.5,,0,0,0,0,0,0,,0.065862069,0.064848485,0.034,0.061678571,0.09135,0.133714286
8159,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,78.36,78.36,0.5,,0,0,0,0,0,0,,0.061275862,0.058727273,0.037625,0.055035714,0.10155,0.141714286
8160,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,78.36,78.36,0.5,,0,0,0,0,0,0,,0.055241379,0.051818182,0.0413125,0.048285714,0.10375,0.139285714
8161,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,78.36,78.36,0.5,,0,0,0,0,0,0,,0.051137931,0.044242424,0.0468125,0.04,0.10585,0.137214286
8162,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,78.36,0.5,,0,0,0,0,0,0,,0.046,0.035151515,0.054625,0.031892857,0.11685,0.1395
8163,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,78.36,0,,0,0,0,0,0,0,,0.040896552,0.025272727,0.067125,0.026071429,0.13515,0.142642857
8164,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.035275862,0.017181818,0.080125,0.023535714,0.15525,0.1495
8165,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.03,0.013181818,0.0921875,0.024964286,0.18315,0.166928571
8166,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0,0,0,0,0,0,,0.025103448,0.011878788,0.103,0.030178571,0.21515,0.189071429
8167,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,,0,0,0,0,0,0,,0.019862069,0.012,0.1145625,0.038821429,0.24235,0.214714286
8168,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.011,0.002969697,0,0.001892857,0,0.000214286,,0.015758621,0.014909091,0.1320625,0.049035714,0.2556,0.245785714
8169,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.078862069,0.052939394,0.02475,0.032821429,0.00815,0.019142857,,0.009931034,0.02030303,0.1565,0.056428571,0.27095,0.273571429
8170,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.16137931,0.143636364,0.0878125,0.078821429,0.03095,0.043714286,,0.006862069,0.026272727,0.1615,0.057392857,0.2687,0.294642857
8171,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.228137931,0.235515152,0.17475,0.148571429,0.06025,0.057357143,,0.007172414,0.039969697,0.1861875,0.066214286,0.28485,0.317571429
8172,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.229655172,0.298545455,0.2045625,0.190214286,0.08725,0.058714286,,0.010965517,0.059909091,0.226875,0.081,0.30765,0.3365
8173,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.187517241,0.319636364,0.1699375,0.191642857,0.0691,0.043357143,,0.016862069,0.082878788,0.27225,0.091357143,0.3493,0.346642857
8174,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.123586207,0.224151515,0.092375,0.135142857,0.03255,0.019357143,,0.023724138,0.10769697,0.327625,0.118857143,0.4117,0.376857143
8175,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.045482759,0.076060606,0.019875,0.044964286,0.00545,0.001428571,,0.034793103,0.145030303,0.3781875,0.173035714,0.45595,0.429714286
8176,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.000344828,0.000636364,0,0,0,0,,0.057448276,0.198181818,0.4251875,0.232571429,0.4826,0.468571429
8177,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.084551724,0.233727273,0.4510625,0.270178571,0.4911,0.475642857
8178,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.104068966,0.247787879,0.456375,0.297178571,0.4684,0.471285714
8179,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.120068966,0.267242424,0.4410625,0.310714286,0.4395,0.453142857
8180,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.135862069,0.288090909,0.3976875,0.31325,0.4156,0.419714286
8181,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.153586207,0.290606061,0.332,0.314071429,0.3913,0.381571429
8182,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.168275862,0.298515152,0.29725,0.321142857,0.35125,0.367142857
8183,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.188034483,0.282454545,0.2723125,0.319178571,0.34555,0.353142857
8184,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.202172414,0.257333333,0.2585,0.326321429,0.3172,0.334928571
8185,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.213827586,0.243151515,0.2333125,0.323464286,0.3058,0.328428571
8186,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.22437931,0.216636364,0.2045625,0.309,0.3,0.309714286
8187,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.217896552,0.188060606,0.1958125,0.312,0.29055,0.303142857
8188,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.211,0.175666667,0.1994375,0.2945,0.30345,0.307714286
8189,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.197275862,0.166393939,0.195875,0.274928571,0.3209,0.310571429
8190,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.176862069,0.154757576,0.1801875,0.259857143,0.30965,0.300642857
8191,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0,0,0,0,0,0,,0.153586207,0.145757576,0.1885,0.254535714,0.31635,0.318571429
8192,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.010413793,0.003060606,0.000125,0.00975,0.00005,0,,0.135793103,0.139606061,0.1949375,0.242214286,0.3067,0.301857143
8193,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,,0.075689655,0.052878788,0.0435,0.083464286,0.02965,0.018357143,,0.096137931,0.127878788,0.2084375,0.2325,0.2998,0.310571429
8194,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.141965517,0.142757576,0.1845625,0.253178571,0.11295,0.058714286,,0.084655172,0.12030303,0.1850625,0.200071429,0.2795,0.308714286
8195,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.202896552,0.271666667,0.295125,0.376357143,0.2013,0.101642857,,0.081448276,0.120545455,0.1889375,0.176,0.2534,0.299071429
8196,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.276413793,0.376787879,0.32075,0.397071429,0.23605,0.107,,0.071517241,0.123787879,0.2123125,0.181142857,0.2523,0.296214286
8197,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.296068966,0.367393939,0.2808125,0.344214286,0.1962,0.097142857,,0.060206897,0.119424242,0.203125,0.178035714,0.23785,0.282857143
8198,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.196517241,0.270787879,0.184,0.224678571,0.1082,0.062571429,,0.044137931,0.105030303,0.1805625,0.197821429,0.2554,0.297214286
8199,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,,0.060206897,0.118848485,0.0679375,0.067285714,0.0297,0.011642857,,0.029689655,0.096939394,0.1656875,0.239464286,0.27835,0.305
8200,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.000275862,0.000969697,0.0004375,0,0,0,,0.022482759,0.099060606,0.1671875,0.265428571,0.29695,0.324071429
8201,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0,0,0,0,0,0,,0.015068966,0.093909091,0.1708125,0.261678571,0.2825,0.325214286
8202,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.010689655,0.086969697,0.1631875,0.246607143,0.26315,0.300357143
8203,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.010275862,0.082121212,0.1483125,0.233678571,0.247,0.274857143
8204,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.012793103,0.079272727,0.1245,0.215178571,0.2274,0.254785714
8205,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.015896552,0.075,0.1064375,0.201928571,0.201,0.236642857
8206,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.018103448,0.066393939,0.0955,0.186357143,0.1808,0.217928571
8207,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.01762069,0.054181818,0.094,0.168214286,0.165,0.199785714
8208,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.014724138,0.042090909,0.0979375,0.151107143,0.15005,0.192785714
8209,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.012758621,0.032666667,0.0980625,0.135392857,0.13825,0.186071429
8210,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.018758621,0.028181818,0.0935625,0.123321429,0.12975,0.176714286
8211,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.020068966,0.031,0.0911875,0.111464286,0.1225,0.171785714
8212,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.015965517,0.034090909,0.0871875,0.096928571,0.1165,0.168214286
8213,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,31.03,0,,0,0,0,0,0,0,,0.018758621,0.030333333,0.07875,0.083464286,0.1108,0.169857143
8214,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,,0,0,0,0,0,0,,0.023482759,0.021878788,0.06475,0.07575,0.1068,0.1715
8215,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,,0,0,0,0,0,0,,0.024,0.016030303,0.0511875,0.077928571,0.1042,0.175
8216,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,,0.027172414,0.01,0,0.01125,0,0.000428571,,0.020241379,0.014393939,0.0440625,0.083785714,0.10755,0.179428571
8217,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,,0.145965517,0.104363636,0.0190625,0.086285714,0.0126,0.0245,,0.013103448,0.013030303,0.040875,0.080071429,0.1085,0.178785714
8218,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.307344828,0.240060606,0.0679375,0.197928571,0.0425,0.057785714,,0.011586207,0.010272727,0.0396875,0.06625,0.10425,0.163928571
8219,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.466689655,0.357363636,0.134,0.28975,0.0786,0.072285714,,0.014551724,0.010727273,0.0459375,0.059571429,0.10895,0.153142857
8220,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.514034483,0.402878788,0.174375,0.313,0.1127,0.074785714,,0.017275862,0.01430303,0.054625,0.057178571,0.11265,0.149714286
8221,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.464103448,0.388121212,0.204625,0.28475,0.11025,0.064714286,,0.017448276,0.018727273,0.066375,0.056357143,0.12085,0.150928571
8222,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.353206897,0.247818182,0.121625,0.180892857,0.0686,0.036928571,,0.015586207,0.023484848,0.075375,0.063678571,0.13025,0.159428571
8223,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,,0.159689655,0.088818182,0.0361875,0.052464286,0.01975,0.0035,,0.012448276,0.033545455,0.0889375,0.085321429,0.15375,0.1765
8224,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,0.5,0.5,,0.001655172,0.000151515,0.0000625,0,0,0,,0.010896552,0.049484848,0.1198125,0.106964286,0.1908,0.201428571
8225,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,0.5,31.03,0,,0,0,0,0,0,0,,0.009689655,0.06330303,0.150875,0.122821429,0.2276,0.223071429
8226,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0,,0,0,0,0,0,0,,0.008275862,0.077818182,0.1810625,0.138428571,0.26735,0.238785714
8227,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.008551724,0.094393939,0.2098125,0.157357143,0.30475,0.263142857
8228,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0,0,0,0,0,0,,0.010827586,0.114424242,0.23625,0.185142857,0.3373,0.303785714
8229,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.013344828,0.137060606,0.27525,0.213785714,0.36245,0.342
8230,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.018689655,0.162666667,0.305375,0.227035714,0.383,0.360071429
8231,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.024241379,0.180030303,0.3350625,0.225892857,0.41805,0.389214286
8232,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.027793103,0.193909091,0.3740625,0.224928571,0.46345,0.434785714
8233,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.027586207,0.20869697,0.428125,0.231535714,0.5319,0.502642857
8234,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.034344828,0.234636364,0.49975,0.253535714,0.58515,0.554928571
8235,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.045413793,0.261606061,0.551875,0.2785,0.6198,0.596857143
8236,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.060172414,0.285363636,0.6121875,0.30575,0.6949,0.646714286
8237,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.078793103,0.31530303,0.6813125,0.344178571,0.7388,0.678071429
8238,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.095413793,0.350969697,0.721625,0.387714286,0.77915,0.715214286
8239,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.11562069,0.386848485,0.748375,0.443535714,0.784,0.751428571
8240,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.027655172,0.001515152,0,0.000892857,0,0,,0.135689655,0.422757576,0.702375,0.485285714,0.7464,0.734285714
8241,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.110793103,0.030121212,0.0015625,0.014535714,0.00175,0.0045,,0.144413793,0.453666667,0.650125,0.5335,0.69255,0.732285714
8242,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.155034483,0.055575758,0.0225625,0.027178571,0.018,0.020642857,,0.166310345,0.476909091,0.5748125,0.5785,0.64155,0.726928571
8243,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.165310345,0.061575758,0.075125,0.034357143,0.05865,0.039642857,,0.197310345,0.483,0.47225,0.589642857,0.55925,0.6895
8244,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.149172414,0.057151515,0.1276875,0.039035714,0.1077,0.057785714,,0.195758621,0.47069697,0.3924375,0.566821429,0.4863,0.668357143
8245,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0.111448276,0.055969697,0.15775,0.040285714,0.1447,0.067071429,,0.189206897,0.424878788,0.3255625,0.521571429,0.4213,0.599428571
8246,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.066827586,0.042272727,0.1299375,0.032821429,0.1277,0.050785714,,0.184551724,0.354848485,0.308875,0.475035714,0.4249,0.564285714
8247,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.022862069,0.014575758,0.0581875,0.008785714,0.048,0.010071429,,0.21362069,0.312181818,0.3234375,0.433142857,0.42525,0.520285714
8248,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0.000375,0,0,0,,0.259931034,0.286969697,0.3325625,0.428428571,0.43195,0.484714286
8249,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.272862069,0.270454545,0.32825,0.397535714,0.4131,0.469642857
8250,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.253965517,0.247666667,0.324,0.366642857,0.38395,0.450714286
8251,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,,0,0,0,0,0,0,,0.231827586,0.247151515,0.3081875,0.33825,0.36785,0.421
8252,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,,0,0,0,0,0,0,,0.213034483,0.236818182,0.310625,0.309107143,0.3742,0.410928571
8253,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.197482759,0.242060606,0.3133125,0.314964286,0.3869,0.414571429
8254,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.189172414,0.237,0.308,0.321214286,0.39475,0.4265
8255,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.179965517,0.224060606,0.307,0.308535714,0.38365,0.439714286
8256,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.168344828,0.222,0.3133125,0.3135,0.37835,0.4505
8257,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.162137931,0.223969697,0.3181875,0.306928571,0.3751,0.45
8258,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.173827586,0.233151515,0.3350625,0.299857143,0.3869,0.455642857
8259,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.190241379,0.249848485,0.3679375,0.301357143,0.40475,0.461785714
8260,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.206448276,0.267969697,0.4025625,0.301857143,0.4215,0.452714286
8261,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.229206897,0.296606061,0.42975,0.304714286,0.4411,0.457142857
8262,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.254068966,0.335333333,0.503,0.323571429,0.49835,0.477642857
8263,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.290103448,0.395787879,0.6216875,0.338678571,0.61805,0.501071429
8264,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.005,9.09E-05,0,0.0025,0,0,,0.313517241,0.446878788,0.65825,0.348392857,0.66805,0.519857143
8265,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.044034483,0.009515152,0.0044375,0.022785714,0.0033,0.004357143,,0.324448276,0.489060606,0.646375,0.366142857,0.65925,0.534785714
8266,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0.088896552,0.023393939,0.015,0.047357143,0.0149,0.0145,,0.348,0.510909091,0.6471875,0.395785714,0.6503,0.5435
8267,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.112586207,0.033242424,0.027125,0.066464286,0.028,0.024642857,,0.386,0.531878788,0.662,0.42525,0.6484,0.545071429
8268,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0.111862069,0.037212121,0.028625,0.066928571,0.0319,0.030642857,,0.451551724,0.555545455,0.687625,0.46225,0.64925,0.544714286
8269,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.122103448,0.029818182,0.0243125,0.045857143,0.03045,0.026857143,,0.503172414,0.580909091,0.7045,0.49075,0.63815,0.589214286
8270,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0.108793103,0.017212121,0.018125,0.022571429,0.02075,0.015285714,,0.551724138,0.607454545,0.695625,0.499821429,0.6224,0.586285714
8271,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.045,0.004242424,0.00775,0.003642857,0.00555,0.001071429,,0.600517241,0.630666667,0.6553125,0.496357143,0.60535,0.584428571
8272,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,6.90E-05,0,0,0,0,0,,0.643551724,0.630878788,0.6295625,0.492071429,0.58785,0.573357143
